Filename,Title,Description,Keywords,Category,Release(s)
227667_4cd88b80-d7f9-48bd-a569-d7ce60efb006.jpg,Close-up of Intricate Gold Metal Gears in Machinery for Industrial Engineering,Close-up of Intricate Gold Metal Gears in Machinery for Industrial Engineering,"gear, gears, cogwheel, cogwheels, machine, machinery, mechanism, mechanical, clockwork, brass, golden, gold, metal, metallic, engineering, precision, intricate, complex, detail, macro, closeup, technology, industry, manufacturing, automation, equipment, work, production, factory, factory equipment, industrial, instrument, component, mechanical part, connection, connect, rotate, rotation, motion, automate, device, design, innovation, technical, background, engineering design, gear design, machine part, machine design, abstract",10,2025-03-24
227670_9fba3b18-f70c-4cd1-8736-a36bcdefccca.jpg,"Architect Drafting Building Plans by Window, Urban Development Project on Desk, Engineering Design ","Architect Drafting Building Plans by Window, Urban Development Project on Desk, Engineering Design ","architect, engineer, construction, design, planning, blueprint, drawing, technical drawing, architecture, engineering, construction site, designing, planning process, blueprint design, drawing detail, technical drawing skills, site analysis, project, development, building, infrastructure, real estate, project management, development plan, building design, infrastructure project, real estate development, management skills, hardhat, safety, work, workspace, office, professional, hardhat safety, work environment, office space, professional occupation, urban, city, metropolis, skyscrapers, urban landscape, city life, metropolitan area, skyscraper view, interior, indoors",10,2025-03-24
227671_186a9d01-fab6-4a28-961f-ed98607dd3f1.jpg,Asian scientist works with a glowing sphere using tweezers in a laboratory setting.,Asian scientist works with a glowing sphere using tweezers in a laboratory setting.,"scientist, researcher, laboratory, science, research, scientific, lab, experiment, medical, medicine, doctor, healthcare, pharmaceutical, pharmacology, biotechnology, biotech, chemistry, biology, chemical, biological, analysis, analyzing, asian ethnicity, asian, man, male, adult, eyeglasses, eye glasses, indoor, indoors, inside, sphere, glowing, bright, illumination, illuminated, tweezers, tweezers tool, light, light effect, beaker, beakers, equipment, blue, innovation, technology, discovery, development",16,2025-03-24
227672_63665ebd-f139-4f82-9935-ccec6f6c6ba2.jpg,Focused software developer working on multiple monitors with computer code in a futuristic office,Focused software developer working on multiple monitors with computer code in a futuristic office,"woman, female, coder, programmer, developer, engineer, software engineer, software developer, coding, programming, developing, engineering, code, script, source code, computer code, source, computer programming, software development, technology, IT, information technology, computer, desktop, pc, monitor, screen, display, multiple monitors, multiple screens, cyber, cyberspace, internet, network, digital, data, artificial intelligence, AI, machine learning, cybersecurity, security, keyboard, typing, work, working, office, startup, innovation, futuristic, serious",19,2025-03-24
227674_652d3f25-7d4f-47ba-9371-1ab79a784a52.jpg,"Modern kitchen interior with minimalist design, cabinets, appliances, and natural lighting","Modern kitchen interior with minimalist design, cabinets, appliances, and natural lighting","kitchen, modern kitchen, minimalist kitchen, contemporary kitchen, cabinet, kitchen cabinet, kitchen cupboards, kitchen interior, interior, interior design, home interior, kitchen appliance, oven, built in oven, sink, kitchen sink, faucet, kitchen faucet, cooktop, countertop, kitchen countertop, lighting, kitchen lighting, under cabinet lighting, window, kitchen window, sliding door, decor, kitchen decor, cutting board, wooden cutting board, plant, indoor plant, pot, cooking pot, black pot, house, home, apartment, residence, design, style, stylish, clean, modern, minimalist, contemporary, architecture, indoor",2,2025-03-24
227675_3d018094-adb3-4ca4-b80a-295f084e2f55.jpg,Traveler With Backpack On Rainy City Street.,Traveler With Backpack On Rainy City Street.,"backpack, knapsack, rucksack, bag, black backpack, black bag, person, traveler, commuter, pedestrian, walking, street, city street, urban scene, cityscape, rain, rainy, weather, urban, city, day, daytime, buildings, architecture, blurred background, out of focus, bokeh, road, lights, vehicle lights, traffic, cars, taxi, traffic lights, transportation, hooded, jacket, outerwear, clothing, apparel, fashion, style, luggage, travel, tourism, adventure, outdoors, escape, journey",21,2025-03-24
227677_b96cd53b-ee0b-4fae-af1c-5bfbc37dcee6.jpg,Stylish bookshelf with decor items and plants for modern interior design and cozy home living rooms,Stylish bookshelf with decor items and plants for modern interior design and cozy home living rooms,"bookshelf, shelving unit, shelving, home decor, interior design, interior, home, house, living room, room, modern, minimalist, contemporary, furniture, wood, metal, decorative objects, plants, indoor plants, greenery, books, frames, vases, pots, boxes, book, picture frame, ornaments, indoor, still life, design, style, arrangement, composition, arrangement, domestic, comfortable, stylish, shelf, storage, display, organization, organized, decoration, object, indoor object, domestic setting, indoors, copy space",2,2025-03-24
227678_5bf8c7b0-5ce3-4806-8637-66519693eae2.jpg,"Close-up of a versatile folding multi-tool resting outdoors on a rock, showcasing its steel design ","Close-up of a versatile folding multi-tool resting outdoors on a rock, showcasing its steel design ","multi-tool, multifunction tool, pocket tool, hand tool, pliers, folding tool, tool, portable tool, compact tool, steel, metal, stainless steel, gray, silver, equipment, gear, outdoor gear, pocket gear, everyday carry, EDC, utility, versatile, functional, practical, convenient, repair, maintenance, fix, DIY, handy, rock, stone, nature, outdoors, ground, soil, leaves, leaf, macro, close-up, detail, sharp, industrial, engineering, technical, precision, design, modern, adventure, exploration",9,2025-03-24
227681_ca44b604-d9cc-42a2-9bfa-e5a1fdd428c4.jpg,Close-up of Virus: Infectious Microbe Under Microscope for Medical and Scientific Research (109 char),Close-up of Virus: Infectious Microbe Under Microscope for Medical and Scientific Research (109 char),"virus, viruses, viral, infection, infectious, microbe, microbes, pathogen, pathogens, disease, illness, medical, medicine, health, healthcare, virology, microbiology, epidemic, pandemic, contagion, outbreak, coronavirus, microscopic, closeup, cell, cells, scientific, research, study, analysis, biology, biological, science, laboratory, spike protein, protein, membrane, rna, dna, replication, immunity, immune system, vaccine, vaccination, treatment, prevention, diagnosis, cure, eradication",16,2025-03-24
227682_ce8e8071-0077-49ac-8262-61e2d8e6702c.jpg,Scenic Hydroelectric Dam with Mountain Views and Powerful Spillway in a canyon landscape.,Scenic Hydroelectric Dam with Mountain Views and Powerful Spillway in a canyon landscape.,"dam, hydroelectric dam, concrete dam, dam construction, hydroelectric power, renewable energy, water, waterfall, spillway, reservoir, river, lake, hydro, energy, power, electricity, infrastructure, engineering, architecture, structure, construction, facility, landscape, mountains, canyon, valley, cliff, rock, hill, scenic, nature, outdoors, environment, tourism, travel, destination, view, vista, daylight, daytime, sky, clouds, horizon, people, visitors, hydro power, clean energy, dam water, water energy, power generation",11,2025-03-24
227683_aeccd6fb-90ab-4ee3-b70b-2971872bc6a8.jpg,Urban Community Garden with Fresh Produce and City Skyline,Urban Community Garden with Fresh Produce and City Skyline,"urban, urban garden, city, city garden, community, community garden, garden, gardening, agriculture, horticulture, farming, food, produce, fresh produce, local, local produce, organic, organic produce, healthy, healthy eating, sustainable, sustainability, eco-friendly, eco, environment, environmental, nature, landscape, outdoors, daylight, sunlight, summer, growing, growth, cultivation, cultivate, crops, row, rows, plants, vegetables, fruits, flowers, building, buildings, skyline, scenic, idyllic, tranquil, serene",11,2025-03-24
227684_07484b0f-e713-461d-9797-214854b67363.jpg,"Celebrating Graduation: Students Tossing Caps, Holding Diplomas, Achieve Success","Celebrating Graduation: Students Tossing Caps, Holding Diplomas, Achieve Success","graduation, commencement, graduate, graduates, student, students, degree, degrees, diploma, diplomas, cap, gown, ceremony, academic, achievement, celebration, crowd, university, college, campus, education, knowledge, learning, success, future, career, opportunity, goal, ambition, triumph, certificate, scroll, mortarboard, tassel, robed, convocation, higher education, institution, graduation day, celebratory, ceremonial, accomplishment, academic dress, educational, successful, cap toss, group, crowded, large group",13,2025-03-24
227685_25264dc5-e76d-4a46-97fe-ea3b8e4e0bbb.jpg,Enthusiastic student raising her hand in a bright elementary school classroom during lesson.,Enthusiastic student raising her hand in a bright elementary school classroom during lesson.,"classroom, elementary school, school, student, pupil, child, kid, girl, raising hand, hand raised, answer, learning, education, studying, knowledge, lesson, smart, intelligent, clever, schoolchild, classroom setting, school interior, class, academic, youth, school kids, young students, children, youthful, pupils, desk, books, notebook, workbook, artwork, illustrations, graphics, drawing, color, happy, joyful, cheerful, smile, smiling, window, indoor, indoors, inside, bright",13,2025-03-24
227686_ca5f697f-a11d-4695-8232-2d05f70abf14.jpg,"Open book on wooden table in library with antique books. Education, knowledge, and wisdom concepts.","Open book on wooden table in library with antique books. Education, knowledge, and wisdom concepts.","open book, book, books, old book, antique book, vintage book, open textbook, textbook, literature, reading, studying, education, knowledge, library, bookshelf, bookcase, stack of books, pile of books, wooden table, table, interior, indoor, domestic, home, study, learn, wisdom, classic, retro, vintage, aged, historical, history, pages, paper, text, literature, story, novel, information, learning, knowledge, collection, arrangement, row, close-up, focus, background, backdrop",8,2025-03-24
227687_9310c911-d6d1-4bf6-a784-ab8d68e6e377.jpg,Young student enjoying studying and reading under a tree in a picturesque natural setting.,Young student enjoying studying and reading under a tree in a picturesque natural setting.,"student, boy, teenager, studying, education, learning, knowledge, reading, writing, book, textbook, notebook, pen, pencil, school, college, university, campus, outdoors, nature, tree, grass, field, meadow, landscape, scenery, hill, mountain, sky, day, daytime, sunlight, backpack, casual, relaxation, peaceful, quiet, serene, tranquil, contemplation, thoughtful, inspiration, motivation, success, future, growth, personal growth, academic",12,2025-03-24
